Dialogue_ID,Utterance,true_emotion,Predicted_Emotion,Second_Predicted_Emotion,window_size
185,"Thanks for the coffee, or bedankt voor de koffie, Gunter.",neutral,anger,joy,0
185,"Yeah, we’re done.",neutral,surprise,surprise,0
185,Ezel? Ezel? Ezel?,surprise,joy,joy,0
185,"Hey Ross! Listen, do you want to go see that new Imax movie on tide pools?",joy,joy,joy,0
185,Really?!,surprise,neutral,neutral,0
185,"No. But I got Knicks tickets for you, me, and Chandler.",neutral,joy,neutral,0
185,Sweet!,joy,anger,sadness,0
185,"All right, well finish your coffee; let’s go.",neutral,surprise,surprise,0
186,"Ah, no-no-no just Ross. Ross and Joey is embarrassing enough.",disgust,sadness,sadness,0
186,"Uh actually, sorry I can’t even make it. I’m seeing Mona again tonight.",neutral,disgust,disgust,0
186,I understand: who would cancel an actual date to go to a fake bachelor party?,neutral,surprise,neutral,0
186,I’m sorry I gotta cancel tonight baby,sadness,anger,disgust,0
187,"So it's down to these two, Nancy I know you like this one and I think I agree. Rachel, what do you think?",neutral,surprise,joy,0
187,"Well umm, that one is pretty but uh, I just, I just love this fabric  Sorry.",neutral,joy,joy,0
187,"Oh don't be sorry, that's part of your job here to give your opinions and then I take credit for them--I'm kidding.",neutral,neutral,fear,0
187,"She is kidding, but don't ever disagree with her again. Okay, now I'm kidding!",joy,neutral,neutral,0
187,"Oh, what a fun office.",joy,surprise,neutral,0
187,"I don't know which one, but I do know I need a cigarette.",neutral,fear,fear,0
187,"So what do you say we take a break, we go outside, and we'll figure this out when we come back?",neutral,neutral,neutral,0
187,Rachel? Do you smoke?,neutral,sadness,neutral,0
187,"Oh no, my dad's a doctor and he would always tell me just horror stories……about ghosts and goblins who totally supported the princess's right to smoke.",neutral,joy,joy,0
188,What?,neutral,disgust,sadness,0
188,Peach pit.,neutral,surprise,neutral,0
188,"Yes, Bunny?",neutral,neutral,neutral,0
188,"Peach pit. That night we, uh- we had-",neutral,sadness,neutral,0
188,-Peaches?,neutral,no valid emotion found,sadness,0
188,"Actually, nectarines, but basically...",neutral,anger,surprise,0
188,Could've been a peach.,neutral,surprise,neutral,0
188,"Then, uh, then we got dressed, and I-I... I walked her to the-  -the bus stop... I'm fine.",neutral,neutral,surprise,0
188,"Hey, that woman's got an ass like Carol's!  What? Thought we were trying to find stuff.",joy,surprise,neutral,0
189,All right!,joy,neutral,neutral,0
189,Westminster Abbey!,joy,neutral,joy,0
189,"Hands down, best Abbey I’ve ever seen.",joy,surprise,surprise,0
189,Hey!,joy,anger,anger,0
189,Okay.,neutral,anger,neutral,0
189,"What do you think of the Abbey, Chandler?",neutral,neutral,joy,0
189,"I think it’s great. It’s great. Y’know, they’re thinking of changing the name of this place.",neutral,joy,surprise,0
189,Really? To what?,surprise,joy,joy,0
189,To Put the Camera Away!!!,anger,joy,neutral,0
189,"Man,",neutral,neutral,neutral,0
190,"Y'know, I can't believe I'm getting my nails done!  And",surprise,joy,joy,0
190,"Chandler, there’s a guy right over there.",neutral,surprise,surprise,0
190,That’s a mailman! That’s,surprise,surprise,surprise,0
190,"Chandler, don’t worry! This doesn’t make you any less of a guy!",neutral,surprise,joy,0
190,"Hey, you know who used to have nails like that?",neutral,surprise,surprise,0
191,"Eh..., I don’t, I don’t know.",sadness,neutral,neutral,0
191,What?,neutral,surprise,surprise,0
191,"Well, as old as he is in dog years, do you think Snoopy should still be allowed to fly this thing?",sadness,neutral,neutral,0
191,Rachel?,neutral,joy,neutral,0
191,Yeah.,neutral,neutral,neutral,0
191,"Do you remember when you first came here, how you spent two weeks getting trained by another waitress?",neutral,sadness,neutral,0
191,"Oh, sure! Do you need me to train somebody new?",joy,neutral,neutral,0
191,"Good one. Actually, ah, Terry wants you to take the training again, whenever.",neutral,neutral,neutral,0
191,"Eh, do you believe that?",surprise,surprise,surprise,0
191,Yeah?,neutral,surprise,surprise,0
192,"Hey honey, you got the kind with the little girl, you said we were gonna to get the kind with the baby.",anger,joy,joy,0
192,"No, you said the baby creeps you out.",neutral,disgust,disgust,0
192,"No, the little girl creeps me out.",anger,anger,neutral,0
192,You said the baby.,neutral,disgust,disgust,0
192,Why would the baby creep me out?,anger,disgust,fear,0
192,Why would the little girl creep you out?,anger,surprise,disgust,0
192,"You guys, I’m sorry, could you please talk a little slower?",neutral,disgust,neutral,0
192,This is going in your book?,surprise,disgust,surprise,0
192,"Yeah, it’s about relationships. Y’know? The traps, the pitfalls, what not to do, keep going. This stuff is great!",joy,neutral,neutral,0
192,What?! Excuse me!,surprise,joy,disgust,0
192,And how none of it matters when the people really love each other.,neutral,surprise,joy,0
192,And how people will believe anything you tell them as long as it’s a compliment.,neutral,surprise,surprise,0
193,"Yes, I made it!",joy,surprise,neutral,0
193,I’m on time!,joy,surprise,neutral,0
193,"Okay, why don’t we all uh,  open our books to page 23.",neutral,neutral,neutral,0
193,Where…  Where you will see…a uh…a bunch of uh…red spots.,neutral,joy,joy,0
193,"Okay,  umm, why don’t, why don’t you all start to read, while I—",neutral,joy,joy,0
194,"Yeah, all right. All right! Just keep walkin'! All right?",anger,disgust,surprise,0
194,"Ross! What are you… I'm sorry sir. I just, I think he just really likes you.",neutral,surprise,surprise,0
194,Hey! Y'know that teacher who had a baby with her student?,neutral,surprise,neutral,0
194,What the? What,surprise,anger,anger,0
194,Miss? May I help you?,neutral,surprise,surprise,0
195,"Okay look, don't...don't be mad okay?",fear,surprise,surprise,0
195,"But after I unpacked the boxes I wanted to do something nice for you, so, I-I-I cleaned the apartment.",neutral,joy,joy,0
195,"So I moved everything around and then I forgot where it, where it went back and I'm sorry, I'm very sorry, I'm sorry, I'm sorry.",sadness,joy,joy,0
195,"It's okay. Chandler, are you afraid of me or something?",neutral,neutral,neutral,0
195,Do you want me to be afraid of you?,neutral,fear,fear,0
195,Of course not.,neutral,no valid emotion found,joy,0
195,"I mean gosh, Chandler what you did, it's, it's a wonderful thing and I really appreciate it.",joy,sadness,sadness,0
195,"I know I have this weird thing where I want everything to be in the perfect place, but I'd never expect you to worry about that.",joy,fear,surprise,0
195,Really?,surprise,fear,anger,0
195,Of course!,neutral,joy,neutral,0
195,Oh well you're the best. You come here to me.,joy,joy,joy,0
195,"All right, hold on okay? First thing's first.  Okay, now did Ross sit",neutral,surprise,neutral,0
196,"Okay, that's it. I cannot make this decision! It is",anger,neutral,neutral,0
196,"A Magic Eight ball?! You can't be serious, you can't make this decision with a toy!",disgust,surprise,neutral,0
196,"Ooh, it's not a toy.",anger,sadness,sadness,0
196,"Well, I don't know what else to do.",sadness,neutral,neutral,0
196,"I mean, I either keep my wife and lose one of my-my-my best friends or I keep my friend and get divorced the second time before I'm 30!",anger,anger,anger,0
196,"So-so if anyone has-has a better suggestion, let's hear it!",anger,anger,neutral,0
196,'Cause I-I got nothing!,anger,anger,anger,0
196,"All right, don't be shy, any suggestion will do.",anger,anger,anger,0
196,Okay then.,neutral,no valid emotion found,surprise,0
196,Here we go.,neutral,neutral,neutral,0
196,"Magic 8 Ball, should I never see Rachel again?",neutral,anger,anger,0
196,Ask again later.,neutral,anger,anger,0
196,Later is not good enough.,anger,surprise,neutral,0
196,Ask again later.,neutral,sadness,sadness,0
196,What the hell!,anger,sadness,fear,0
196,This is broken!,anger,sadness,anger,0
196,It-it is broken!,anger,sadness,neutral,0
196,"All right, let me see.  Will Chandler have sex tonight?  Don't count on it. Seems like it works to me.",neutral,neutral,neutral,0
197,Excuse me.,neutral,surprise,surprise,0
197,Yeah?,neutral,joy,neutral,0
197,Are you Phoebe Buffay?,neutral,joy,joy,0
197,Yeah.,neutral,neutral,neutral,0
197,"Can-can I get your autograph, I’m your biggest fan.",joy,surprise,neutral,0
198,"I think she took it pretty well. You know Paolo's over there right now, so...",neutral,joy,joy,0
198,"Ah...ooh! Well, looks like, uh, we kicked your butts.",joy,neutral,neutral,0
198,"No-no, she kicked our butts. You could be on the Olympic standing-there team.",anger,sadness,sadness,0
198,"Come on, two on one.",neutral,sadness,joy,0
198,"What are you still doing here? She just broke up with the guy, it's time for you to swoop in!",surprise,joy,joy,0
198,"What, now?",surprise,surprise,neutral,0
198,"Yes, now is when you swoop!",joy,joy,joy,0
198,"You gotta make sure that when Paolo walks out of there, the first guy Rachel sees is you, She's gotta know that you're everything he's not!",joy,joy,neutral,0
198,"You're like, like the anti-Paolo!",anger,joy,neutral,0
198,My Catholic friend is right.,neutral,anger,joy,0
198,She's distraught.,neutral,surprise,surprise,0
198,You're there for her.,neutral,joy,joy,0
198,"You pick up the pieces, and then you usher in the age of Ross!",joy,joy,joy,0
199,"Well, I just called Joshua",neutral,sadness,sadness,0
199,"Oh, how did it go?",sadness,sadness,neutral,0
199,"Well, I did my best to convince him that I’m not some crazy girl who is dying to get married—I’m just going through a hard time.",neutral,sadness,sadness,0
199,What did he say?,neutral,sadness,neutral,0
199,"Well uh, his answering machine was",sadness,sadness,neutral,0
199,"Ohh, sweetie!  Hey, I bet you anything that he’s gonna call you again.",sadness,sadness,sadness,0
199,"Yeah, maybe, but I don’t think I even care.",sadness,surprise,neutral,0
199,I don’t think he’s the one I’m sad about.,sadness,surprise,neutral,0
199,"Y’know, I know that I said that I am totally okay with Ross getting married, but as it turns out, I don’t think I’m handling it all that well.",sadness,neutral,neutral,0
199,"Yeah, maybe.",sadness,sadness,neutral,0
199,And I-I am just trying to figure out why.,sadness,sadness,sadness,0
199,Any luck?,sadness,sadness,neutral,0
199,"Well, yeah, y’know how Ross and I were on again, off again, on again, off again?",sadness,surprise,sadness,0
199,"I guess I just figured that somewhere down the road, we would be on again.",sadness,joy,joy,0
199,Again. Y’know what? I think we all did.,sadness,sadness,neutral,0
199,Hey!,joy,sadness,sadness,0
200,I don’t get it!,surprise,surprise,neutral,0
200,It was in my room all night!,anger,surprise,surprise,0
200,"And if she didn’t take it, and I didn’t take it; and you  didn’t take it, then who did?",anger,surprise,neutral,0
200,Shh!,anger,surprise,anger,0
200,We’re trying to think!,anger,surprise,surprise,0
201,"This is the unit for you my friend. Sturdy construction, tons of storage compartments, some big enough to fit a grown man.",neutral,anger,neutral,0
201,What?!,surprise,fear,fear,0
201,Oh yeah!,joy,anger,neutral,0
201,I got in there myself once.,neutral,anger,neutral,0
201,"My roommate bet me five bucks that I couldn’t, and then he stuck a board through the handles that locked me in.",neutral,joy,joy,0
201,Yeah.,neutral,joy,joy,0
201,It was funny ‘til I started feeling like I was in a coffin.,neutral,joy,surprise,0
201,"No, you, you can’t fit in that thing. That’s not deep enough.",neutral,joy,joy,0
201,"Oh yeah?  If I can’t, I’ll knock five bucks off the price off the unit.",anger,surprise,surprise,0
201,"All right, you have yourself a deal.",neutral,surprise,joy,0
201,Okay.  See?! I told ya!,surprise,anger,anger,0
201,"Sometimes I get in here just to get away from it! Hey, a nickel!!",anger,anger,surprise,0
202,Hey! What’s up?,neutral,joy,joy,0
202,Hey!,joy,joy,joy,0
202,"Hey-hey, who’s your friend?  Hey!!",joy,joy,joy,0
202,Hey Joey!,joy,joy,joy,0
202,Erin! Still here!,joy,joy,joy,0
202,"Yeah, we ended up spending the day together and had such a great time!",joy,joy,joy,0
202,Why wouldn’t ya? Erin is great! Then-then there’s you guys.,joy,joy,joy,0
202,"Ohh, listen. I’ve got to get going. Today was great, thanks!",joy,joy,joy,0
203,I think I brought back half of the beach in my hair. It was so much easier when I used to shave my head.,anger,joy,joy,0
203,"Y'know, I gotta tell ya, I just",neutral,surprise,joy,0
203,Really?!,surprise,neutral,neutral,0
203,Ohh!,surprise,surprise,neutral,0
203,Because I think about shaving it all off again sometime.,neutral,disgust,surprise,0
203,Really?!,surprise,surprise,surprise,0
203,Yeah!,joy,surprise,surprise,0
203,I mean you definitely should do that.,neutral,surprise,neutral,0
203,"Y'know what, I should do it.",joy,surprise,surprise,0
203,Yeah!,joy,joy,joy,0
203,"Yeah, thank you Rachel, you are soo cool.",joy,joy,neutral,0
203,"Awww, stop. Come on. Now go shave that head!",neutral,neutral,surprise,0
203,All right.,neutral,joy,joy,0
204,"Oh, Monica. You are not still going over that thing.",sadness,surprise,neutral,0
204,This woman's living my life.,anger,neutral,joy,0
204,What?,surprise,neutral,fear,0
204,"She's living my life, and she's doing it better than me!",anger,anger,surprise,0
204,"Look at this, look.",anger,sadness,disgust,0
204,She buys tickets for plays that I wanna see.,anger,sadness,anger,0
204,"She, she buys clothes from stores that I'm intimidated by the sales people.",anger,anger,surprise,0
204,She spent three hundred dollars on art supplies.,anger,anger,sadness,0
204,You're not an artist.,neutral,anger,surprise,0
204,"Yeah, well I might be if I had the supplies! I mean, I could do all this stuff. Only I don't.",anger,anger,sadness,0
205,I can't believe you would actually say that. I would much rather be Mr.Peanut than Mr.Salty.,surprise,surprise,anger,0
205,"No way! Mr.Salty is a sailor, all right, he's got to be, like, thetoughest snack there is.",anger,surprise,surprise,0
205,"I don't know, you don't wanna mess with corn nuts. They're craaazy.",neutral,joy,joy,0
205,Oh my God. You guys! You gotta come see this! There's some creep out there with a telescope!,fear,fear,surprise,0
205,I can't believe it! He's looking right at us!,surprise,fear,surprise,0
